Index,Task,EDD_Lmax,EDD_time,ERD_Lmax,ERD_time,Schrage_Lmax,Schrage_time,PreemptSchrage_Lmax,PreemptSchrage_time,Construction_Lmax,Construction_time,Carlier_Lmax,Carlier_time,LB,is_opt_EDD,avgE_EDD,avgE_ERD,avgE_Schrage,avgE_Construction,avgE_Carlier
1815,data/100_Independent1815,7742,0.007335,7572,0.00747,7572,0.007906,7526,0.014554,7526,0.64904,7526,0.04219100000000000,7526,0,2.87%,0.61%,0.61%,0.00%,0.00%
1816,data/100_Independent1816,7758,0.007248000000000000,7796,0.007441,7796,0.007854,7729,0.015313,7729,0.6089,7729,0.041323,7729,0,0.38%,0.87%,0.87%,0.00%,0.00%
1817,data/100_Independent1817,7861,0.007214,7881,0.007331,7881,0.00871,7861,0.01502700000000000,7861,0.61516,7861,0.044546,7861,1,0.00%,0.25%,0.25%,0.00%,0.00%
1818,data/100_Independent1818,8494,0.006875,8315,0.007521,8262,0.008306,8194,0.014959,8194,0.61536,8194,0.0598070000000000,8194,0,3.66%,1.48%,0.83%,0.00%,0.00%
1819,data/100_Independent1819,7414,0.007236,7635,0.007284,7443,0.00788600000000000,7414,0.01498900000000000,7414,0.60352,7414,0.073706,7414,1,0.00%,2.98%,0.39%,0.00%,0.00%
1820,data/100_Independent1820,11780,0.00480,7570,0.007275000000000000,7570,0.007913,7570,0.01449,8102,0.6739410000000000,7570,0.02255,7570,0,55.61%,0.00%,0.00%,7.03%,0.00%
1821,data/100_Independent1821,11610,0.004719000000000000,7451,0.007681,7451,0.008161000000000000,7451,0.01401,8311,0.61709,7451,0.023975,7451,0,55.82%,0.00%,0.00%,11.54%,0.00%
1822,data/100_Independent1822,12412,0.004797,7917,0.0071,7917,0.007508,7917,0.014657,8719,0.62968,7917,0.02375600000000000,7917,0,56.78%,0.00%,0.00%,10.13%,0.00%
1823,data/100_Independent1823,10489,0.004803,7143,0.00733,7143,0.008126,7143,0.013903,7877,0.6283510000000000,7143,0.023420,7143,0,46.84%,0.00%,0.00%,10.28%,0.00%
1824,data/100_Independent1824,11075,0.004954,7136,0.007071,7136,0.00823,7136,0.01483,8019,0.62111,7136,0.023664,7136,0,55.20%,0.00%,0.00%,12.37%,0.00%
1825,data/100_Independent1825,10732,0.004681,6672,0.006909000000000000,6672,0.008363,6672,0.01353900000000000,7093,0.63097,6672,0.024101,6672,0,60.85%,0.00%,0.00%,6.31%,0.00%
1826,data/100_Independent1826,11658,0.005207,7852,0.007032,7852,0.008027,7852,0.015105,8385,0.63091,7852,0.023601,7852,0,48.47%,0.00%,0.00%,6.79%,0.00%
1827,data/100_Independent1827,12019,0.005039,7483,0.007601,7483,0.008264,7483,0.014637,8103,0.6422690000000000,7483,0.02673,7483,0,60.62%,0.00%,0.00%,8.29%,0.00%
1828,data/100_Independent1828,11259,0.004830,7170,0.007623000000000000,7170,0.008060,7170,0.014815,7913,0.6532330000000000,7170,0.02386400000000000,7170,0,57.03%,0.00%,0.00%,10.36%,0.00%
1829,data/100_Independent1829,12164,0.004805000000000000,7536,0.006977,7536,0.00807,7536,0.01391100000000000,8430,0.6227,7536,0.03933200000000000,7536,0,61.41%,0.00%,0.00%,11.86%,0.00%
1830,data/100_Independent1830,10013,0.007262,6755,0.00708,6718,0.008942000000000000,6690,0.01601700000000000,6690,0.61582,6690,0.0450,6690,0,49.67%,0.97%,0.42%,0.00%,0.00%
1831,data/100_Independent1831,9995,0.007433,6905,0.007342,6720,0.008535,6656,0.01536,6866,0.66110,6669,0.12549,6656,0,50.17%,3.74%,0.96%,3.16%,0.20%
1832,data/100_Independent1832,10893,0.008701,7340,0.007109,7300,0.008579,7290,0.015999,7290,0.62155,7290,0.044883,7290,0,49.42%,0.69%,0.14%,0.00%,0.00%
1833,data/100_Independent1833,10217,0.007005,6952,0.007663,6952,0.008729000000000001,6952,0.01530900000000000,6952,0.63151,6952,0.025535,6952,0,46.96%,0.00%,0.00%,0.00%,0.00%
1834,data/100_Independent1834,10137,0.007265,7008,0.007742,7008,0.009112000000000000,7008,0.01438600000000000,7008,0.61697,7008,0.025586,7008,0,44.65%,0.00%,0.00%,0.00%,0.00%
1835,data/100_Independent1835,10468,0.007480,7357,0.007583,7272,0.008991000000000001,7194,0.02249,7194,0.64969,7194,0.063204,7194,0,45.51%,2.27%,1.08%,0.00%,0.00%
1836,data/100_Independent1836,10786,0.007163,7507,0.007364,7507,0.0084,7507,0.01897300000000000,7527,0.62417,7507,0.023092,7507,0,43.68%,0.00%,0.00%,0.27%,0.00%
1837,data/100_Independent1837,11387,0.007044000000000000,7513,0.007529,7513,0.008738,7513,0.01541,7513,0.6217720000000000,7513,0.0249,7513,0,51.56%,0.00%,0.00%,0.00%,0.00%
1838,data/100_Independent1838,9509,0.010836000000000000,6365,0.007355,6365,0.008767,6365,0.016626,6639,0.63702,6365,0.030774,6365,0,49.40%,0.00%,0.00%,4.30%,0.00%
1839,data/100_Independent1839,10484,0.007161,7044,0.007668000000000000,7044,0.009320,7044,0.01627,7044,0.6264,7044,0.02624900000000000,7044,0,48.84%,0.00%,0.00%,0.00%,0.00%
1840,data/100_Independent1840,9304,0.007608000000000000,7237,0.007365,7237,0.008467,7146,0.015106,7146,0.61300,7146,0.041332,7146,0,30.20%,1.27%,1.27%,0.00%,0.00%
1841,data/100_Independent1841,9868,0.007675,7470,0.007300000000000000,7470,0.008568,7470,0.01569500000000000,7470,0.6049,7470,0.027577,7470,0,32.10%,0.00%,0.00%,0.00%,0.00%
1842,data/100_Independent1842,10107,0.007438,7723,0.006952,7723,0.008881,7723,0.015151,7723,0.61805,7723,0.025214,7723,0,30.87%,0.00%,0.00%,0.00%,0.00%
1843,data/100_Independent1843,10259,0.007414000000000000,7643,0.007288,7643,0.00876,7643,0.016215,7643,0.63162,7643,0.026008,7643,0,34.23%,0.00%,0.00%,0.00%,0.00%
1844,data/100_Independent1844,8131,0.007758,6036,0.007003,6036,0.008816,6036,0.014757,6036,0.60407,6036,0.026119,6036,0,34.71%,0.00%,0.00%,0.00%,0.00%
1845,data/100_Independent1845,8716,0.007434,7070,0.007233,7070,0.008535,7018,0.01447,7022,0.60458,7022,0.042563,7018,0,24.19%,0.74%,0.74%,0.06%,0.06%
1846,data/100_Independent1846,10241,0.008005,7698,0.007163,7698,0.008550,7696,0.01578700000000000,7696,0.63065,7696,0.044498,7696,0,33.07%,0.03%,0.03%,0.00%,0.00%
1847,data/100_Independent1847,8560,0.007664000000000000,6589,0.007580,6589,0.009236,6558,0.01647,6558,0.61681,6558,0.04706400000000000,6558,0,30.53%,0.47%,0.47%,0.00%,0.00%
1848,data/100_Independent1848,9690,0.007915,7548,0.007020000000000000,7421,0.008652999999999999,7371,0.015739,7371,0.61842,7371,0.0908980000000000,7371,0,31.46%,2.40%,0.68%,0.00%,0.00%
1849,data/100_Independent1849,9612,0.007279,7388,0.007800,7274,0.008623,7265,0.016171,7313,1.6128800000000001,7265,0.075439,7265,0,32.31%,1.69%,0.12%,0.66%,0.00%
1850,data/100_Independent1850,7872,0.007440,6532,0.007018,6532,0.008148,6532,0.015468,6532,0.649,6532,0.023556,6532,0,20.51%,0.00%,0.00%,0.00%,0.00%
1851,data/100_Independent1851,7469,0.007260000000000000,6426,0.007073,6426,0.008000,6393,0.014183,6393,0.62091,6393,0.041268,6393,0,16.83%,0.52%,0.52%,0.00%,0.00%
1852,data/100_Independent1852,8700,0.007526,7486,0.007195,7408,0.00844,7398,0.015508,7398,0.62401,7398,0.0605330000000000,7398,0,17.60%,1.19%,0.14%,0.00%,0.00%
1853,data/100_Independent1853,8826,0.007346,7728,0.007581000000000000,7487,0.008872,7475,0.01660500000000000,7475,0.62586,7475,0.090441,7475,0,18.07%,3.38%,0.16%,0.00%,0.00%
1854,data/100_Independent1854,9761,0.007522,7964,0.007794,7964,0.008865000000000000,7964,0.015821,7964,0.62129,7964,0.026065,7964,0,22.56%,0.00%,0.00%,0.00%,0.00%
1855,data/100_Independent1855,8307,0.007483,7175,0.007189,7175,0.008214,7096,0.014783,7096,0.61185,7096,0.04443100000000000,7096,0,17.07%,1.11%,1.11%,0.00%,0.00%
1856,data/100_Independent1856,8543,0.00782,6981,0.007287000000000000,6981,0.008541,6981,0.015604,6981,0.62640,6981,0.025354,6981,0,22.38%,0.00%,0.00%,0.00%,0.00%
1857,data/100_Independent1857,8280,0.007625,6997,0.007343,6929,0.008839000000000000,6924,0.016300,6924,0.61799,6924,0.062784,6924,0,19.58%,1.05%,0.07%,0.00%,0.00%
1858,data/100_Independent1858,8771,0.007713,7304,0.007375,7241,0.008380,7233,0.014941,7233,0.61244,7233,0.043303,7233,0,21.26%,0.98%,0.11%,0.00%,0.00%
1859,data/100_Independent1859,9008,0.007218,7734,0.007370,7734,0.008454,7725,0.014489,7725,0.6233,7725,0.04286700000000000,7725,0,16.61%,0.12%,0.12%,0.00%,0.00%
1860,data/100_Independent1860,7262,0.007213,6949,0.007233000000000000,6949,0.007965000000000000,6949,0.014397,6949,0.62942,6949,0.023860,6949,0,4.50%,0.00%,0.00%,0.00%,0.00%
1861,data/100_Independent1861,6595,0.007400,6074,0.007266000000000000,5999,0.008724,5982,0.01547800000000000,5982,0.60341,5982,0.0617300000000000,5982,0,10.25%,1.54%,0.28%,0.00%,0.00%
1862,data/100_Independent1862,6676,0.007354,6317,0.007467000000000000,6317,0.008762,6317,0.015215,6317,0.61180,6317,0.023973,6317,0,5.68%,0.00%,0.00%,0.00%,0.00%
1863,data/100_Independent1863,7883,0.007297000000000000,7465,0.007239000000000000,7465,0.008794,7465,0.016680,7465,0.62874,7465,0.026348,7465,0,5.60%,0.00%,0.00%,0.00%,0.00%
1864,data/100_Independent1864,6631,0.007819,6354,0.007378,6354,0.008416,6354,0.015050,6354,0.62143,6354,0.02467200000000000,6354,0,4.36%,0.00%,0.00%,0.00%,0.00%
1865,data/100_Independent1865,8333,0.007454,7875,0.00736,7823,0.008637,7746,0.015317,7746,0.6266310000000000,7746,0.0601590000000000,7746,0,7.58%,1.67%,0.99%,0.00%,0.00%
1866,data/100_Independent1866,6383,0.007480,5965,0.007286,5965,0.008657,5872,0.01552800000000000,5872,0.62484,5872,0.044845,5872,0,8.70%,1.58%,1.58%,0.00%,0.00%
1867,data/100_Independent1867,7003,0.007443,6952,0.007140,6875,0.008613,6845,0.01647,6845,0.61687,6845,0.062875,6845,0,2.31%,1.56%,0.44%,0.00%,0.00%
1868,data/100_Independent1868,7216,0.007503000000000000,6431,0.007317,6431,0.008140,6431,0.015109,6431,0.61194,6431,0.026107,6431,0,12.21%,0.00%,0.00%,0.00%,0.00%
1869,data/100_Independent1869,7533,0.007223,7520,0.007473000000000000,7520,0.008352000000000000,7520,0.014913,7520,0.61738,7520,0.025278,7520,0,0.17%,0.00%,0.00%,0.00%,0.00%
1870,data/100_Independent1870,6203,0.007184,6169,0.007415,6121,0.008487,6121,0.01597700000000000,6121,0.61452,6121,0.025196,6121,0,1.34%,0.78%,0.00%,0.00%,0.00%
1871,data/100_Independent1871,6638,0.007175000000000000,6441,0.007501000000000000,6417,0.008132,6374,0.014626,6374,0.62653,6374,0.041563,6374,0,4.14%,1.05%,0.67%,0.00%,0.00%
1872,data/100_Independent1872,7174,0.007113,7043,0.007638,7043,0.00929,7043,0.01704700000000000,7043,0.6270,7043,0.027605,7043,0,1.86%,0.00%,0.00%,0.00%,0.00%
1873,data/100_Independent1873,6551,0.007590000000000000,6480,0.007471,6480,0.008214,6387,0.016390,6387,0.62767,6387,0.04462900000000000,6387,0,2.57%,1.46%,1.46%,0.00%,0.00%
1874,data/100_Independent1874,6314,0.007302,6362,0.007391000000000000,6268,0.00824,6265,0.015673,6265,0.71278,6265,0.060037,6265,0,0.78%,1.55%,0.05%,0.00%,0.00%
1875,data/100_Independent1875,7223,0.007369,7263,0.007251,7237,0.008529,7223,0.015674,7223,0.6361180000000000,7223,0.058418,7223,1,0.00%,0.55%,0.19%,0.00%,0.00%
1876,data/100_Independent1876,6444,0.007317000000000000,6388,0.007673,6388,0.008451000000000000,6388,0.01531,6388,0.61979,6388,0.023331,6388,0,0.88%,0.00%,0.00%,0.00%,0.00%
1877,data/100_Independent1877,7471,0.007497,7542,0.007286,7513,0.008724000000000001,7471,0.01583900000000000,7471,0.6198680000000000,7471,0.04443200000000000,7471,1,0.00%,0.95%,0.56%,0.00%,0.00%
1878,data/100_Independent1878,6924,0.007382,6901,0.007459,6901,0.008099000000000000,6857,0.015079,6857,0.6178450000000000,6857,0.042071,6857,0,0.98%,0.64%,0.64%,0.00%,0.00%
1879,data/100_Independent1879,7548,0.007304,7401,0.007283,7306,0.008756000000000000,7304,0.01533,7304,0.6249,7304,0.061014,7304,0,3.34%,1.33%,0.03%,0.00%,0.00%
1880,data/100_Independent1880,10939,0.004882,6582,0.007269,6582,0.015739,6582,0.01440,7288,0.63526,6582,0.023356,6582,0,66.20%,0.00%,0.00%,10.73%,0.00%
1881,data/100_Independent1881,10462,0.004908,6343,0.007334,6343,0.00841800000000000,6343,0.015187,6879,0.63387,6343,0.024778,6343,0,64.94%,0.00%,0.00%,8.45%,0.00%
1882,data/100_Independent1882,10870,0.005028,6240,0.007316000000000000,6240,0.007993,6240,0.01355,6769,0.63104,6240,0.023581,6240,0,74.20%,0.00%,0.00%,8.48%,0.00%
1883,data/100_Independent1883,10270,0.004777,6425,0.008340000000000000,6425,0.008244000000000000,6425,0.01439,6835,0.64904,6425,0.024843,6425,0,59.84%,0.00%,0.00%,6.38%,0.00%
1884,data/100_Independent1884,11117,0.004911000000000000,6549,0.007457000000000000,6549,0.008019,6549,0.01387900000000000,7305,0.62912,6549,0.023491,6549,0,69.75%,0.00%,0.00%,11.54%,0.00%
1885,data/100_Independent1885,9824,0.004780,6046,0.007792,6046,0.008160,6046,0.016279,6557,0.6644850000000000,6046,0.02415800000000000,6046,0,62.49%,0.00%,0.00%,8.45%,0.00%
1886,data/100_Independent1886,10625,0.004832,6276,0.007194000000000000,6276,0.007790,6276,0.01491,6987,0.6464640000000000,6276,0.023343,6276,0,69.30%,0.00%,0.00%,11.33%,0.00%
1887,data/100_Independent1887,9990,0.004801,6454,0.007187,6454,0.008266,6454,0.014144,7064,0.6493900000000000,6454,0.02302000000000000,6454,0,54.79%,0.00%,0.00%,9.45%,0.00%
1888,data/100_Independent1888,10462,0.004657,6053,0.007172000000000000,6053,0.008331,6053,0.014298,6705,0.63607,6053,0.023994,6053,0,72.84%,0.00%,0.00%,10.77%,0.00%
1889,data/100_Independent1889,11454,0.004933,6963,0.007204000000000000,6963,0.008456,6963,0.014323,7738,0.63021,6963,0.02363600000000000,6963,0,64.50%,0.00%,0.00%,11.13%,0.00%
1890,data/100_Independent1890,8337,0.007536,5569,0.007572000000000000,5569,0.008835,5569,0.015679,5651,0.61990,5569,0.02519000000000000,5569,0,49.70%,0.00%,0.00%,1.47%,0.00%
1891,data/100_Independent1891,9331,0.007483,6068,0.007481,6068,0.008225,6068,0.01530100000000000,6068,0.61938,6068,0.024512,6068,0,53.77%,0.00%,0.00%,0.00%,0.00%
1892,data/100_Independent1892,9860,0.007006,6287,0.007626,6216,0.008526,6208,0.015693,6208,0.62466,6208,0.04312200000000000,6208,0,58.83%,1.27%,0.13%,0.00%,0.00%
1893,data/100_Independent1893,9533,0.007400,6273,0.007509000000000000,6273,0.008421,6273,0.015543,6407,0.6448280000000000,6273,0.025343,6273,0,51.97%,0.00%,0.00%,2.14%,0.00%
1894,data/100_Independent1894,8999,0.008050,5640,0.007358000000000000,5640,0.009027,5640,0.015949,5640,0.63554,5640,0.026096,5640,0,59.56%,0.00%,0.00%,0.00%,0.00%
1895,data/100_Independent1895,8645,0.007386,5716,0.007660,5634,0.008316,5621,0.01493400000000000,5717,0.62105,5621,0.059455,5621,0,53.80%,1.69%,0.23%,1.71%,0.00%
1896,data/100_Independent1896,9030,0.007290,5768,0.007346,5768,0.007922999999999999,5703,0.014812,5703,0.62395,5703,0.043486,5703,0,58.34%,1.14%,1.14%,0.00%,0.00%
1897,data/100_Independent1897,9401,0.00747,6011,0.007623,5943,0.008350,5938,0.015773,6219,0.6160790000000000,5938,0.057583,5938,0,58.32%,1.23%,0.08%,4.73%,0.00%
1898,data/100_Independent1898,10219,0.007743,6498,0.007355000000000000,6498,0.007964000000000001,6498,0.014408,6498,0.62349,6498,0.024105,6498,0,57.26%,0.00%,0.00%,0.00%,0.00%
1899,data/100_Independent1899,9434,0.00709,6000,0.007203,6000,0.008569,5960,0.01595800000000000,5962,0.6337,5960,0.045624,5960,0,58.29%,0.67%,0.67%,0.03%,0.00%
1900,data/100_Independent1900,8382,0.007153,5840,0.007296,5840,0.008369000000000000,5830,0.015448,5830,0.61502,5830,0.044059,5830,0,43.77%,0.17%,0.17%,0.00%,0.00%
1901,data/100_Independent1901,9026,0.007143,6414,0.00762,6414,0.008694,6414,0.01673100000000000,6414,0.62287,6414,0.02568000000000000,6414,0,40.72%,0.00%,0.00%,0.00%,0.00%
1902,data/100_Independent1902,6842,0.007768,5224,0.007020,5224,0.008463999999999999,5217,0.014807,5217,0.63198,5217,0.043744,5217,0,31.15%,0.13%,0.13%,0.00%,0.00%
1903,data/100_Independent1903,8442,0.007561,6152,0.007241,6152,0.008629,6152,0.02576300000000000,6152,0.61987,6152,0.024861,6152,0,37.22%,0.00%,0.00%,0.00%,0.00%
1904,data/100_Independent1904,8189,0.007301,5911,0.007192000000000000,5911,0.00873,5887,0.01608700000000000,5887,0.61897,5887,0.044276,5887,0,39.10%,0.41%,0.41%,0.00%,0.00%
1905,data/100_Independent1905,9121,0.007355,6643,0.007248,6632,0.008405,6628,0.016205,6628,0.6118840000000000,6628,0.04545700000000000,6628,0,37.61%,0.23%,0.06%,0.00%,0.00%
1906,data/100_Independent1906,8931,0.007555,6296,0.007199000000000000,6296,0.008160,6296,0.014716,6296,0.6096,6296,0.024544,6296,0,41.85%,0.00%,0.00%,0.00%,0.00%
1907,data/100_Independent1907,7481,0.007553,5583,0.008908,5583,0.009213,5559,0.01685900000000000,5559,0.61889,5559,0.04944400000000000,5559,0,34.57%,0.43%,0.43%,0.00%,0.00%
1908,data/100_Independent1908,8592,0.007709000000000000,6294,0.007656000000000000,6239,0.008489,6222,0.01453000000000000,6252,0.6227640000000000,6222,0.043346,6222,0,38.09%,1.16%,0.27%,0.48%,0.00%
1909,data/100_Independent1909,7940,0.007704000000000000,5738,0.007026,5738,0.007682,5738,0.01508200000000000,5738,0.6181280000000000,5738,0.062374,5738,0,38.38%,0.00%,0.00%,0.00%,0.00%
1910,data/100_Independent1910,7429,0.007906,6224,0.007402,6224,0.008508000000000000,6184,0.01533,6184,0.6117890000000000,6184,0.042760,6184,0,20.13%,0.65%,0.65%,0.00%,0.00%
1911,data/100_Independent1911,7189,0.007455,5948,0.007336000000000000,5841,0.009089,5806,0.016272,5806,0.62626,5806,0.0804250000000000,5806,0,23.82%,2.45%,0.60%,0.00%,0.00%
1912,data/100_Independent1912,5958,0.007564000000000000,4800,0.007422,4800,0.008363,4800,0.015390,4800,0.61111,4800,0.024856,4800,0,24.12%,0.00%,0.00%,0.00%,0.00%
1913,data/100_Independent1913,6301,0.007170,5153,0.007896,5153,0.008225,5153,0.01610500000000000,5153,0.6228800000000000,5153,0.025111,5153,0,22.28%,0.00%,0.00%,0.00%,0.00%
1914,data/100_Independent1914,8050,0.007642,6567,0.007224,6567,0.009077,6567,0.015135,6567,0.6307260000000000,6567,0.024877,6567,0,22.58%,0.00%,0.00%,0.00%,0.00%
1915,data/100_Independent1915,6574,0.007645000000000000,5143,0.007242000000000000,5143,0.008394,5102,0.015771,5102,0.6047870000000000,5102,0.043706,5102,0,28.85%,0.80%,0.80%,0.00%,0.00%
1916,data/100_Independent1916,6893,0.007584000000000000,5461,0.007402000000000000,5393,0.00797,5301,0.01563,5301,0.6243,5303,0.0604200000000000,5301,0,30.03%,3.02%,1.74%,0.00%,0.04%
1917,data/100_Independent1917,7605,0.007564,6412,0.007268,6280,0.008489,6246,0.015980,6246,0.6213,6246,0.100461,6246,0,21.76%,2.66%,0.54%,0.00%,0.00%
1918,data/100_Independent1918,6483,0.007558000000000000,5436,0.007522,5436,0.008458,5379,0.014447,5379,0.62212,5379,0.04357800000000000,5379,0,20.52%,1.06%,1.06%,0.00%,0.00%
1919,data/100_Independent1919,6978,0.007399,5678,0.00728,5678,0.008072,5653,0.015375,5653,0.6249209999999999,5653,0.043258,5653,0,23.44%,0.44%,0.44%,0.00%,0.00%
1920,data/100_Independent1920,5361,0.007425000000000000,5000,0.007362,5000,0.008659999999999999,4934,0.015617,4934,0.62630,4934,0.04667,4934,0,8.65%,1.34%,1.34%,0.00%,0.00%
1921,data/100_Independent1921,6393,0.007375,6288,0.007563,6288,0.008694,6288,0.016899,6288,0.62578,6288,0.026143,6288,0,1.67%,0.00%,0.00%,0.00%,0.00%
1922,data/100_Independent1922,7060,0.007370,6565,0.007538,6565,0.008319999999999999,6526,0.01399000000000000,6526,0.6073,6526,0.041929,6526,0,8.18%,0.60%,0.60%,0.00%,0.00%
1923,data/100_Independent1923,6126,0.007140,5595,0.006854,5595,0.00828500000000000,5556,0.01520500000000000,5556,0.6164460000000000,5556,0.040929,5556,0,10.26%,0.70%,0.70%,0.00%,0.00%
1924,data/100_Independent1924,6310,0.007793000000000000,5896,0.007467,5896,0.008857000000000000,5896,0.016236,5896,0.61093,5896,0.026207,5896,0,7.02%,0.00%,0.00%,0.00%,0.00%
1925,data/100_Independent1925,6568,0.007228,6101,0.006866,6101,0.00863800000000000,6067,0.01581200000000000,6067,0.60216,6067,0.04509300000000000,6067,0,8.26%,0.56%,0.56%,0.00%,0.00%
1926,data/100_Independent1926,6650,0.007244000000000000,6538,0.007307000000000000,6538,0.008310,6506,0.015488,6506,0.62001,6506,0.043327,6506,0,2.21%,0.49%,0.49%,0.00%,0.00%
1927,data/100_Independent1927,5321,0.008021000000000000,4508,0.007531,4508,0.008873,4508,0.014436,4508,0.62754,4508,0.02392100000000000,4508,0,18.03%,0.00%,0.00%,0.00%,0.00%
1928,data/100_Independent1928,6711,0.007231,6254,0.007228,6254,0.008242,6254,0.01503800000000000,6254,0.6249690000000000,6254,0.023785,6254,0,7.31%,0.00%,0.00%,0.00%,0.00%
1929,data/100_Independent1929,5416,0.007327,5075,0.007191,5075,0.008610,5075,0.01591700000000000,5075,0.62855,5075,0.024804,5075,0,6.72%,0.00%,0.00%,0.00%,0.00%
1930,data/100_Independent1930,9457,0.004776000000000000,5165,0.007215,5165,0.007886,5165,0.014120,5843,0.62196,5165,0.022584,5165,0,83.10%,0.00%,0.00%,13.13%,0.00%
1931,data/100_Independent1931,9902,0.004636,5018,0.006543,5018,0.008059999999999999,5018,0.013739,5675,0.62909,5018,0.023173,5018,0,97.33%,0.00%,0.00%,13.09%,0.00%
1932,data/100_Independent1932,10073,0.004866,5358,0.006966000000000000,5358,0.009944,5358,0.015215,6315,0.6409,5358,0.023154,5358,0,88.00%,0.00%,0.00%,17.86%,0.00%
1933,data/100_Independent1933,9080,0.00437,4772,0.00701,4772,0.008403,4772,0.01418,5664,0.62715,4772,0.028176,4772,0,90.28%,0.00%,0.00%,18.69%,0.00%
1934,data/100_Independent1934,9907,0.004891,5147,0.00740,5147,0.007783000000000000,5147,0.01368600000000000,6059,0.6559730000000000,5147,0.023485,5147,0,92.48%,0.00%,0.00%,17.72%,0.00%
1935,data/100_Independent1935,10171,0.004759000000000000,5366,0.00743,5366,0.007939,5366,0.01401,6404,0.6194210000000000,5366,0.023248,5366,0,89.55%,0.00%,0.00%,19.34%,0.00%
1936,data/100_Independent1936,9532,0.004597,5118,0.006844,5118,0.007876,5118,0.013368,6027,0.61629,5118,0.022576,5118,0,86.24%,0.00%,0.00%,17.76%,0.00%
1937,data/100_Independent1937,10388,0.005075,5356,0.006926000000000000,5356,0.007830,5356,0.01472000000000000,6038,0.6141020000000000,5356,0.022932,5356,0,93.95%,0.00%,0.00%,12.73%,0.00%
1938,data/100_Independent1938,9242,0.005026,5164,0.007684000000000000,5164,0.008548000000000000,5164,0.01447500000000000,5838,0.64296,5164,0.02371,5164,0,78.97%,0.00%,0.00%,13.05%,0.00%
1939,data/100_Independent1939,9856,0.004792,5459,0.006894,5459,0.00834,5459,0.01456400000000000,6261,0.6301540000000000,5459,0.02385300000000000,5459,0,80.55%,0.00%,0.00%,14.69%,0.00%
1940,data/100_Independent1940,9167,0.007326,5159,0.00728,5126,0.007936000000000000,5122,0.01556100000000000,5187,0.60059,5122,0.059459,5122,0,78.97%,0.72%,0.08%,1.27%,0.00%
